country,model,scenario_id (Unique ID from NormAd dataset),"domain (etiquette, eating, visiting etc)",language,"context_type (NONE = no context, COUNTRY = country only, VALUES = country+values, RULES = country+rules-of-thumb)","conflict_type (NONE = no conflict, WRONG_RULES = correct country + incorrect rules, WRONG_COUNTRY = incorrect country + correct rules, MADE_UP = non-existent country)",prediction (Aggregated over 5 runs),num_agree (how many out of 5 runs agree with the final prediction listed here),gold_label,accuracy (Aggregated over 5 runs),avg_confidence (logprobs - use cohere API for this),condition_group_id (use this column to group scenario_id + model + context_type + conflict_type --> will be helpful for calculating flip rate),reasoning_trace_avg_len,parse_rate,notes
India,Global,765,visiting,EN_PARA,COUNTRY,NONE,yes,5.0,yes,1.0,28.0238,765__Global__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India; paraphrased_story=English ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=28.3179,28.0383,28.0383,28.0383,27.6861 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,765,visiting,LOCAL,COUNTRY,NONE,yes,5.0,yes,1.0,25.2049,765__Global__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India; translated_story=Hindi ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=26.9568,25.2360,24.5446,24.7424,24.5446 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,765,visiting,LOCAL_PARA,COUNTRY,NONE,yes,5.0,yes,1.0,33.1449,765__Global__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India; paraphrased_story=Hindi ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=33.5139,32.5968,33.2046,33.2046,33.2046 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,765,visiting,MISMATCH,COUNTRY,NONE,yes,5.0,yes,1.0,44.076,765__Global__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India; translated_story=Japanese ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=43.7052,44.0630,44.2040,44.2040,44.2040 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,766,visiting,EN,COUNTRY,MADE_UP,yes,5.0,yes,1.0,28.2743,766__Global__COUNTRY__MADE_UP,,1.0,"config_signature=ab1c1efd950d ; made_up_country=Zoravia; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=29.7201,27.2774,29.8190,27.2774,27.2774 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,766,visiting,EN,COUNTRY,NONE,yes,5.0,yes,1.0,36.7932,766__Global__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=39.1079,36.1815,36.4236,36.1266,36.1266 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,766,visiting,EN,NONE,NONE,yes,5.0,yes,1.0,31.575,766__Global__NONE__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=30.7827,33.5942,30.7600,31.3691,31.3691 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,766,visiting,EN,RULES,NONE,yes,5.0,yes,1.0,35.8205,766__Global__RULES__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=35.8305,35.4599,35.4599,36.7925,35.5597 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,766,visiting,EN,RULES,WRONG_COUNTRY,yes,5.0,yes,1.0,35.5198,766__Global__RULES__WRONG_COUNTRY,,1.0,"config_signature=ab1c1efd950d ; wrong_country=Japan; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=35.5597,35.5597,35.4599,35.4599,35.5597 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,766,visiting,EN,RULES,WRONG_RULES,neutral,5.0,yes,0.0,9.0602,766__Global__RULES__WRONG_RULES,,1.0,"config_signature=ab1c1efd950d ; wrong_rules_from=Japan; translation_country=India ; parse_rate=1.0 ; run_labels=neutral,neutral,neutral,neutral,neutral ; run_logprob_confidences=15.3136,0.0000,14.9937,14.9937,0.0000 ; raw_outputs=Neither || The rule states that it is expected to remove outdoor shoes before entering a home and place them neatly, facing the door. In the story, Emily accepts dessert at Priya's house, which is a private residence. While the rule applies to homes, the story does not mention any outdoor shoes or a home setting. Since the context lacks explicit details about shoes or a home, the action is not definitively socially acceptable under the given rule. \n\nAnswer: **Neither** || Neither || Neither || The rule states that it is expected to remove outdoor shoes before entering a home and place them neatly, facing the door. In the story, Emily accepts dessert at Priya's house, which is a private residence. While the rule applies to homes, the story does not mention any outdoor shoes or a home setting. Since the context lacks explicit details about shoes or a home, the action is not definitively socially acceptable under the given rule. \n\nAnswer: **Neither**"
India,Global,766,visiting,EN,VALUES,NONE,yes,5.0,yes,1.0,38.4383,766__Global__VALUES__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=38.4500,38.4088,38.5154,38.4088,38.4088 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,766,visiting,EN_PARA,COUNTRY,NONE,yes,5.0,yes,1.0,44.6503,766__Global__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India; paraphrased_story=English ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=43.5180,44.8606,44.9577,44.9577,44.9577 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,766,visiting,LOCAL,COUNTRY,NONE,yes,5.0,yes,1.0,42.885,766__Global__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India; translated_story=Hindi ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=43.9797,41.4369,43.6315,43.9402,41.4369 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,766,visiting,LOCAL_PARA,COUNTRY,NONE,yes,5.0,yes,1.0,36.2146,766__Global__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India; paraphrased_story=Hindi ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=36.3828,36.1725,36.1725,36.1725,36.1725 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,766,visiting,MISMATCH,COUNTRY,NONE,yes,5.0,yes,1.0,6.9943,766__Global__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India; translated_story=Japanese ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=0.0000,0.0000,0.0000,0.0000,34.9717 ; raw_outputs=1) Yes\n\n**Reasoning:** In India, it is generally considered polite and respectful to accept food offered by others, especially when it comes from a friend. The story does not indicate any cultural or social norms that would make this action unacceptable. Therefore, the action of Evelyn accepting the second serving of dessert is socially acceptable in India. || 1) Yes\n\n**Reasoning:** In India, it is generally considered polite and respectful to accept food offered by others, especially when it comes from a friend. The story does not indicate any cultural or social norms that would make this action unacceptable. Therefore, the action of Evelyn accepting the second dessert plate is socially acceptable in India. || 1) Yes\n\n**Reasoning:** In India, it is generally considered polite and respectful to accept food offered by others, especially when it comes from a friend. The story does not indicate any cultural or social norms that would make this action unacceptable. Therefore, the action of Evelyn accepting the second serving of dessert is socially acceptable in India. || 1) Yes\n\n**Reasoning:** In India, it is generally considered polite and respectful to accept food offered by others, especially when it comes from a friend. The story does not indicate any cultural or social norms that would make this action unacceptable. Therefore, the action of the character in the story is socially acceptable in India. || 1) Yes"
India,Global,767,eating,EN,COUNTRY,MADE_UP,yes,5.0,yes,1.0,39.1848,767__Global__COUNTRY__MADE_UP,,1.0,"config_signature=ab1c1efd950d ; made_up_country=Zoravia; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=39.0525,38.7436,38.2938,38.2938,41.5404 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,767,eating,EN,COUNTRY,NONE,yes,5.0,yes,1.0,51.0111,767__Global__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=47.8198,51.9292,51.7939,51.5834,51.9292 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,767,eating,EN,NONE,NONE,yes,5.0,yes,1.0,37.9127,767__Global__NONE__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=37.1649,37.6729,38.2419,38.2419,38.2419 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,767,eating,EN,RULES,NONE,yes,5.0,yes,1.0,35.3231,767__Global__RULES__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=35.1958,35.4102,35.2836,35.3158,35.4102 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,767,eating,EN,RULES,WRONG_COUNTRY,yes,5.0,yes,1.0,35.3725,767__Global__RULES__WRONG_COUNTRY,,1.0,"config_signature=ab1c1efd950d ; wrong_country=Japan; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=35.3158,35.4102,35.4102,35.3158,35.4102 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,767,eating,EN,RULES,WRONG_RULES,yes,5.0,yes,1.0,26.6522,767__Global__RULES__WRONG_RULES,,1.0,"config_signature=ab1c1efd950d ; wrong_rules_from=Japan; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=25.8944,28.1881,26.6212,26.2787,26.2787 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,767,eating,EN,VALUES,NONE,yes,5.0,yes,1.0,49.1835,767__Global__VALUES__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=47.8595,47.4189,50.2130,50.2130,50.2130 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,767,eating,EN_PARA,COUNTRY,NONE,yes,5.0,yes,1.0,44.8641,767__Global__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India; paraphrased_story=English ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=44.2301,47.2448,44.3665,44.2397,44.2397 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,767,eating,LOCAL,COUNTRY,NONE,yes,5.0,yes,1.0,34.031,767__Global__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India; translated_story=Hindi ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=33.4211,34.1979,33.5241,34.5059,34.5059 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,767,eating,LOCAL_PARA,COUNTRY,NONE,yes,5.0,yes,1.0,41.6346,767__Global__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India; paraphrased_story=Hindi ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=43.2556,42.7249,40.7309,40.7309,40.7309 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,767,eating,MISMATCH,COUNTRY,NONE,yes,5.0,yes,1.0,53.9722,767__Global__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India; translated_story=Japanese ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=51.6461,54.2033,54.6705,54.6705,54.6705 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,768,eating,EN,COUNTRY,MADE_UP,yes,5.0,yes,1.0,42.8867,768__Global__COUNTRY__MADE_UP,,1.0,"config_signature=ab1c1efd950d ; made_up_country=Zoravia; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=43.7628,43.4589,40.5547,43.4589,43.1980 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,768,eating,EN,COUNTRY,NONE,yes,5.0,yes,1.0,55.2693,768__Global__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=55.1966,57.4314,55.7542,53.9820,53.9820 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,768,eating,EN,NONE,NONE,yes,5.0,yes,1.0,45.9397,768__Global__NONE__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=46.4134,46.0141,45.7571,45.7571,45.7571 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,768,eating,EN,RULES,NONE,yes,5.0,yes,1.0,47.6794,768__Global__RULES__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=49.9223,46.8342,47.4632,46.7139,47.4632 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,768,eating,EN,RULES,WRONG_COUNTRY,yes,5.0,yes,1.0,47.3134,768__Global__RULES__WRONG_COUNTRY,,1.0,"config_signature=ab1c1efd950d ; wrong_country=Japan; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=47.4632,47.4632,47.4632,47.4632,46.7139 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,768,eating,EN,RULES,WRONG_RULES,yes,5.0,yes,1.0,36.2693,768__Global__RULES__WRONG_RULES,,1.0,"config_signature=ab1c1efd950d ; wrong_rules_from=Japan; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=34.9014,36.1576,36.0810,36.1576,38.0486 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,768,eating,EN,VALUES,NONE,yes,5.0,yes,1.0,49.6087,768__Global__VALUES__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=49.0891,48.9021,50.6675,49.6924,49.6924 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,768,eating,EN_PARA,COUNTRY,NONE,yes,5.0,yes,1.0,44.6908,768__Global__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India; paraphrased_story=English ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=42.5916,45.6570,45.1857,45.0099,45.0099 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,768,eating,LOCAL,COUNTRY,NONE,yes,5.0,yes,1.0,50.524,768__Global__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India; translated_story=Hindi ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=49.3960,50.8580,52.0740,50.1459,50.1459 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,768,eating,LOCAL_PARA,COUNTRY,NONE,yes,5.0,yes,1.0,48.9803,768__Global__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India; paraphrased_story=Hindi ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=48.7565,48.5653,48.6647,50.3495,48.5653 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,768,eating,MISMATCH,COUNTRY,NONE,yes,5.0,yes,1.0,38.2859,768__Global__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India; translated_story=Japanese ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=38.4310,37.8326,37.8326,38.6852,38.6479 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,769,eating,EN,COUNTRY,MADE_UP,yes,5.0,yes,1.0,41.7865,769__Global__COUNTRY__MADE_UP,,1.0,"config_signature=ab1c1efd950d ; made_up_country=Zoravia; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=41.8516,42.2098,42.2098,42.2098,40.4513 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,769,eating,EN,COUNTRY,NONE,yes,5.0,yes,1.0,55.4358,769__Global__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=55.3917,54.3324,55.8275,55.7999,55.8275 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,769,eating,EN,NONE,NONE,yes,5.0,yes,1.0,46.8656,769__Global__NONE__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=47.3140,46.3409,46.8910,46.8910,46.8910 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,769,eating,EN,RULES,NONE,yes,5.0,yes,1.0,44.0323,769__Global__RULES__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=42.9033,45.7813,45.6802,42.8983,42.8983 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,769,eating,EN,RULES,WRONG_COUNTRY,yes,5.0,yes,1.0,45.1238,769__Global__RULES__WRONG_COUNTRY,,1.0,"config_signature=ab1c1efd950d ; wrong_country=Japan; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=45.6802,45.6802,42.8983,45.6802,45.6802 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,769,eating,EN,RULES,WRONG_RULES,yes,5.0,yes,1.0,43.2708,769__Global__RULES__WRONG_RULES,,1.0,"config_signature=ab1c1efd950d ; wrong_rules_from=Japan; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=44.3374,43.0042,43.0042,43.0042,43.0042 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,769,eating,EN,VALUES,NONE,yes,5.0,yes,1.0,54.3404,769__Global__VALUES__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=55.0823,54.1549,54.1549,54.1549,54.1549 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,769,eating,EN_PARA,COUNTRY,NONE,yes,5.0,yes,1.0,56.0314,769__Global__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India; paraphrased_story=English ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=56.0256,55.9187,56.0709,56.0709,56.0709 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,769,eating,LOCAL,COUNTRY,NONE,yes,5.0,yes,1.0,53.3159,769__Global__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India; translated_story=Hindi ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=55.5923,53.0789,52.8895,52.8895,52.1292 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,769,eating,LOCAL_PARA,COUNTRY,NONE,yes,5.0,yes,1.0,56.6803,769__Global__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India; paraphrased_story=Hindi ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=56.5588,55.7342,58.1240,56.4922,56.4922 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,769,eating,MISMATCH,COUNTRY,NONE,yes,5.0,yes,1.0,8.644,769__Global__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India; translated_story=Japanese ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=0.0000,0.0000,0.0000,0.0000,43.2202 ; raw_outputs=1) Yes\n\n**Reasoning:**  \nIn India, right-hand usage for eating is a common cultural practice, especially among Hindus and Buddhists, as it symbolizes purity and respect. Following this custom by taking food with the right hand is socially acceptable. Additionally, asking about dietary restrictions before serving food is a polite and considerate gesture, aligning with Indian cultural norms of hospitality and respect for individual needs. Therefore, both actions by Jamie are socially acceptable in India. || 1) Yes\n\n**Reasoning:**  \nIn India, right-hand cuisine is a common practice, especially in formal settings like weddings or business dinners, where it is considered polite and hygienic. Following this custom by using the right hand to take food aligns with cultural norms. Additionally, asking about dietary restrictions before serving food is a respectful and considerate action, as it ensures the meal is suitable for everyone. Both actions are socially acceptable in India. || 1) Yes\n\n**Reasoning:**  \nIn India, right-hand usage for eating is a common cultural practice, especially in formal settings like a friend-hosted dinner. Following this custom is socially acceptable and considerate. Additionally, asking about dietary restrictions before preparing food is a polite and responsible action, aligning with Indian cultural norms of respect and inclusivity. Thus, both actions are socially acceptable in India. || 1) Yes\n\n**Reasoning:**  \nIn India, right-hand cuisine is a common practice, especially in formal settings like weddings or business dinners, where it is considered polite and hygienic. Following this custom by using the right hand to take food aligns with cultural norms. Additionally, asking about dietary restrictions before serving food is a respectful and considerate action, as it ensures the meal is suitable for everyone. Both actions are socially acceptable in India. || 1) Yes"
